user,game,round,period,price,treated,timestamp
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,3,5,false,1510941501748
5a0dd379fa79d0001917457a,5a0dd480fa79d00019174628,2,3,1,false,1510941518330
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,3,5,false,1510941524033
5a0f1d7dfa79d000191748aa,5a0f2210fa79d000191748b0,1,3,5,true,1510941534609
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,3,5,false,1510941911619
5a0dd379fa79d0001917457a,5a0dd480fa79d00019174628,2,3,5,false,1510941921268
5a0f224cfa79d000191748b2,5a0f23b4fa79d000191748f2,1,3,5,false,1510941939827
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174628,2,3,5.5,false,1510941948570
5a0dd175fa79d0001917451b,5a0dd20efa79d0001917451d,1,3,6,true,1510941949456
5a0dd230fa79d0001917451f,5a0dd27efa79d00019174524,1,3,6,false,1510942100153
5a0f2288fa79d000191748b4,5a0f23b4fa79d000191748f2,1,3,2,false,1510942100800
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174937,1,3,5,true,1510942102920
5a0f235cfa79d000191748e0,5a0f23b4fa79d000191748f2,1,3,3,false,1510942106834
5a0f2288fa79d000191748b4,5a0f23b4fa79d000191748f2,1,3,4,false,1510942107460
5a0f246afa79d00019174933,5a0f2476fa79d00019174937,1,3,4,true,1510942109306
5a0dd20dfa79d0001917451c,5a0dd20efa79d0001917451e,2,3,6,true,1510942112947
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174627,1,3,6,false,1510942119143
5a0f23c6fa79d000191748fb,5a0f2476fa79d00019174937,1,3,3,true,1510942128108
5a0dd175fa79d0001917451b,5a0dd20efa79d0001917451e,2,3,6,true,1510942129360
5a0f2404fa79d0001917490b,5a0f2476fa79d00019174937,1,3,6,true,1510942131567
5a0f21a6fa79d000191748ad,5a0f2210fa79d000191748b1,2,3,3,true,1510942134576
5a0f1d7dfa79d000191748aa,5a0f2210fa79d000191748b1,2,3,5,true,1510942151984
5a0f2397fa79d000191748eb,5a0f23b4fa79d000191748f2,1,3,3,false,1510942154847
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174937,1,3,5,true,1510942512022
5a0f2288fa79d000191748b4,5a0f23b4fa79d000191748f3,2,3,5,false,1510942530213
5a0dd47efa79d00019174626,5a0dd480fa79d00019174628,2,3,6,false,1510942545177
5a0f235cfa79d000191748e0,5a0f23b4fa79d000191748f3,2,3,2,false,1510942584291
5a0f2397fa79d000191748eb,5a0f23b4fa79d000191748f3,2,3,2,false,1510942593833
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,3,6,false,1510942598903
5a0dd3f2fa79d000191745ca,5a0dd480fa79d00019174628,2,3,6,false,1510942604372
5a0f2404fa79d0001917490b,5a0f2476fa79d00019174937,1,3,6,true,1510942611316
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174628,2,3,3,false,1510942703755
5a0f2473fa79d00019174936,5a0f2476fa79d00019174938,2,3,3.2,true,1510942743111
5a0f2404fa79d0001917490b,5a0f2476fa79d00019174938,2,3,3.3,true,1511010463722
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174938,2,3,3.4,true,1511010471215
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174938,2,3,3.67,true,1511010473622
5a0f2404fa79d0001917490b,5a0f2476fa79d00019174938,2,3,4,true,1511010476602
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174938,2,3,4.2,true,1511010486504
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,3,5,false,1511010487589
5a102f20e13e8e00193aaac1,5a102f80e13e8e00193aaac2,1,3,5,true,1511010488689
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,3,5,false,1511010493287
5a0f23c6fa79d000191748fb,5a0f2476fa79d00019174937,1,3,7,true,1511010510634
5a0dd47efa79d00019174626,5a0dd480fa79d00019174627,1,3,7,false,1511011069936
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,3,7,false,1511011080647
5a0dd175fa79d0001917451b,5a0dd20efa79d0001917451d,1,4,3,true,1510855548250
5a0dd20dfa79d0001917451c,5a0dd20efa79d0001917451d,1,4,3,true,1510855639150
5a0dd175fa79d0001917451b,5a0dd20efa79d0001917451d,1,4,2,true,1510855652975
5a0dd249fa79d00019174520,5a0dd27efa79d00019174524,1,4,5,false,1510855664668
5a0dd24bfa79d00019174521,5a0dd27efa79d00019174524,1,4,3.8,false,1510855681880
5a0dd24bfa79d00019174521,5a0dd27efa79d00019174524,1,4,3.8,false,1510855692128
5a0dd20dfa79d0001917451c,5a0dd20efa79d0001917451d,1,4,3.5,true,1510855693607
5a0dd20dfa79d0001917451c,5a0dd20efa79d0001917451d,1,4,3.4,true,1510855695290
5a0dd249fa79d00019174520,5a0dd27efa79d00019174524,1,4,4,false,1510855852281
5a0dd24bfa79d00019174521,5a0dd27efa79d00019174524,1,4,5,false,1510855853872
5a0dd108fa79d00019174519,5a0dd20efa79d0001917451e,2,4,2,true,1510856131135
5a0dd230fa79d0001917451f,5a0dd27efa79d00019174524,1,4,2,false,1510856133321
5a0d867ceb6946001bf7308c,5a0dd20efa79d0001917451e,2,4,2,true,1510856156568
5a0dd3f2fa79d000191745ca,5a0dd480fa79d00019174627,1,4,4,false,1510856164890
5a0dd379fa79d0001917457a,5a0dd480fa79d00019174627,1,4,4,false,1510856169667
5a0dd24bfa79d00019174521,5a0dd27efa79d00019174524,1,4,5,false,1510856171923
5a0dd47efa79d00019174626,5a0dd480fa79d00019174627,1,4,4,false,1510856175588
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174627,1,4,4,false,1510856176888
5a0dd163fa79d0001917451a,5a0dd20efa79d0001917451d,1,4,3,true,1510856177003
5a0dd47efa79d00019174626,5a0dd480fa79d00019174627,1,4,4,false,1510856186888
5a0dd379fa79d0001917457a,5a0dd480fa79d00019174627,1,4,4,false,1510856188702
5a0dd3f2fa79d000191745ca,5a0dd480fa79d00019174627,1,4,5,false,1510856194751
5a0dd379fa79d0001917457a,5a0dd480fa79d00019174627,1,4,4.5,false,1510856206331
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174627,1,4,2.99,false,1510856239392
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174627,1,4,4,false,1510856242440
5a0dd230fa79d0001917451f,5a0dd27efa79d00019174524,1,4,3,false,1510856245011
5a0dd230fa79d0001917451f,5a0dd27efa79d00019174524,1,4,3,false,1510856247763
5a0dd175fa79d0001917451b,5a0dd20efa79d0001917451e,2,4,2.89,true,1510856257033
5a0dd379fa79d0001917457a,5a0dd480fa79d00019174627,1,4,2.99,false,1510856290560
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,4,3,false,1510856295273
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,4,3.4,false,1510856454150
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,4,3.4,false,1510856469161
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,4,3.5,false,1510856767828
5a0dd230fa79d0001917451f,5a0dd27efa79d00019174525,2,4,3.7,false,1510856773842
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,4,4,false,1510856788170
5a0dd34efa79d00019174567,5a0dd480fa79d00019174628,2,4,4,false,1510856793895
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,4,4.5,false,1510856800448
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174628,2,4,4,false,1510856807690
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174628,2,4,4.5,false,1510941602109
5a0dd163fa79d0001917451a,5a0dd20efa79d0001917451e,2,4,5,true,1510941974408
5a0f21a6fa79d000191748ad,5a0f2210fa79d000191748b0,1,4,1,true,1510941983869
5a0dd379fa79d0001917457a,5a0dd480fa79d00019174627,1,4,5,false,1510941983957
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,4,5,false,1510941990995
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174627,1,4,5,false,1510941995131
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,4,5,false,1510941998725
5a0f2288fa79d000191748b4,5a0f23b4fa79d000191748f2,1,4,4,false,1510942155447
5a0dd230fa79d0001917451f,5a0dd27efa79d00019174525,2,4,5,false,1510942158164
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174628,2,4,5,false,1510942158185
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174628,2,4,5,false,1510942158870
5a0dd34efa79d00019174567,5a0dd480fa79d00019174628,2,4,5,false,1510942162385
5a0dd3f2fa79d000191745ca,5a0dd480fa79d00019174628,2,4,2,false,1510942164812
5a0f224cfa79d000191748b2,5a0f23b4fa79d000191748f2,1,4,5,false,1510942166507
5a0f224cfa79d000191748b2,5a0f23b4fa79d000191748f2,1,4,5,false,1510942166673
5a0dd47efa79d00019174626,5a0dd480fa79d00019174628,2,4,1,false,1510942168679
5a0dd253fa79d00019174522,5a0dd27efa79d00019174525,2,4,2,false,1510942170760
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,4,5.5,false,1510942171701
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174937,1,4,5,true,1510942174949
5a0f2404fa79d0001917490b,5a0f2476fa79d00019174937,1,4,3,true,1510942176898
5a0f2404fa79d0001917490b,5a0f2476fa79d00019174937,1,4,5,true,1510942178164
5a0dd20dfa79d0001917451c,5a0dd20efa79d0001917451e,2,4,6,true,1510942182437
5a0f1f84fa79d000191748ac,5a0f2210fa79d000191748b1,2,4,6,true,1510942183478
5a0f23c6fa79d000191748fb,5a0f2476fa79d00019174937,1,4,5,true,1510942185485
5a0f2404fa79d0001917490b,5a0f2476fa79d00019174937,1,4,3,true,1510942186783
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174937,1,4,5,true,1510942191382
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174937,1,4,6,true,1510942194380
5a0f1f84fa79d000191748ac,5a0f2210fa79d000191748b1,2,4,4,true,1510942215874
5a0dd230fa79d0001917451f,5a0dd27efa79d00019174524,1,4,6,false,1510942590947
5a0f235cfa79d000191748e0,5a0f23b4fa79d000191748f3,2,4,5,false,1510942597941
5a0f1f84fa79d000191748ac,5a0f2210fa79d000191748b1,2,4,6,true,1510942601830
5a0dd108fa79d00019174519,5a0dd20efa79d0001917451e,2,4,6,true,1510942603035
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174628,2,4,6,false,1510942606648
5a0f2288fa79d000191748b4,5a0f23b4fa79d000191748f3,2,4,6,false,1510942666252
5a0f23c6fa79d000191748fb,5a0f2476fa79d00019174937,1,4,3.7,true,1510942766256
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174938,2,4,3.4,true,1510942772535
5a0f2404fa79d0001917490b,5a0f2476fa79d00019174938,2,4,3.4,true,1510942801845
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174938,2,4,3,true,1510943240115
5a0f2486fa79d00019174942,5a0f263efa79d00019174a9b,1,4,2.5,false,1510943251304
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174938,2,4,3.3,true,1511010527309
5a0f2473fa79d00019174936,5a0f2476fa79d00019174938,2,4,3.5,true,1511010530407
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174938,2,4,3.6,true,1511010535968
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174938,2,4,3.6,true,1511010544682
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,4,4,false,1511010545782
5a0f2486fa79d00019174942,5a0f263efa79d00019174a9c,2,4,4,false,1511010557303
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,4,4,false,1511010560286
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,4,4,false,1511010578727
5a0f2473fa79d00019174936,5a0f2476fa79d00019174938,2,4,4,true,1511011125167
5a0f263efa79d00019174a9a,5a0f263efa79d00019174a9c,2,4,4.5,false,1511011128975
5a0f263efa79d00019174a9a,5a0f263efa79d00019174a9c,2,4,5,false,1511011140313
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,4,5,false,1511011151282
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,4,5,false,1511011177684
5a0dd175fa79d0001917451b,5a0dd20efa79d0001917451d,1,5,2,true,1510855613394
5a0dd24bfa79d00019174521,5a0dd27efa79d00019174524,1,5,3.6,false,1510855933742
5a0dd24bfa79d00019174521,5a0dd27efa79d00019174524,1,5,3.9,false,1510855935228
5a0dd249fa79d00019174520,5a0dd27efa79d00019174524,1,5,4,false,1510856202975
5a0dd230fa79d0001917451f,5a0dd27efa79d00019174524,1,5,4,false,1510856212861
5a0dd108fa79d00019174519,5a0dd20efa79d0001917451e,2,5,4,true,1510856215139
5a0dd3f2fa79d000191745ca,5a0dd480fa79d00019174627,1,5,2,false,1510856227209
5a0dd175fa79d0001917451b,5a0dd20efa79d0001917451d,1,5,3,true,1510856236291
5a0d867ceb6946001bf7308c,5a0dd20efa79d0001917451e,2,5,4,true,1510856248378
5a0dd379fa79d0001917457a,5a0dd480fa79d00019174627,1,5,4,false,1510856263500
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174627,1,5,3,false,1510856266187
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174627,1,5,3.3,false,1510856270494
5a0dd249fa79d00019174520,5a0dd27efa79d00019174524,1,5,3,false,1510856320570
5a0dd20dfa79d0001917451c,5a0dd20efa79d0001917451d,1,5,3,true,1510856331047
5a0dd163fa79d0001917451a,5a0dd20efa79d0001917451d,1,5,2.5,true,1510856334377
5a0dd47efa79d00019174626,5a0dd480fa79d00019174627,1,5,2,false,1510856338397
5a0dd249fa79d00019174520,5a0dd27efa79d00019174524,1,5,3,false,1510856348950
5a0dd249fa79d00019174520,5a0dd27efa79d00019174524,1,5,2.4,false,1510856355950
5a0dd230fa79d0001917451f,5a0dd27efa79d00019174525,2,5,3.4,false,1510856492674
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,5,3.5,false,1510856511590
5a0dd230fa79d0001917451f,5a0dd27efa79d00019174525,2,5,3.5,false,1510856529886
5a0dd253fa79d00019174522,5a0dd27efa79d00019174525,2,5,3.5,false,1510856817293
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174627,1,5,4,false,1510856844354
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,5,4,false,1510941616773
5a0f220efa79d000191748af,5a0f2210fa79d000191748b0,1,5,4,true,1510941622020
5a0dd379fa79d0001917457a,5a0dd480fa79d00019174627,1,5,3,false,1510941628355
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,5,4,false,1510941649485
5a0f220efa79d000191748af,5a0f2210fa79d000191748b0,1,5,4,true,1510942047936
5a0dd379fa79d0001917457a,5a0dd480fa79d00019174628,2,5,4,false,1510942048214
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,5,4,false,1510942050400
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,5,4,false,1510942052825
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,5,4.5,false,1510942061400
5a0dd249fa79d00019174520,5a0dd27efa79d00019174524,1,5,4.5,false,1510942081504
5a0dd24bfa79d00019174521,5a0dd27efa79d00019174524,1,5,4.8,false,1510942081920
5a0dd230fa79d0001917451f,5a0dd27efa79d00019174524,1,5,5,false,1510942205634
5a0dd3f2fa79d000191745ca,5a0dd480fa79d00019174627,1,5,5,false,1510942221128
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174627,1,5,5,false,1510942221189
5a0f235cfa79d000191748e0,5a0f23b4fa79d000191748f2,1,5,2,false,1510942225580
5a0dd163fa79d0001917451a,5a0dd20efa79d0001917451e,2,5,5,true,1510942226039
5a0f23c6fa79d000191748fb,5a0f2476fa79d00019174937,1,5,5,true,1510942226170
5a0dd47efa79d00019174626,5a0dd480fa79d00019174627,1,5,5,false,1510942230260
5a0dd34efa79d00019174567,5a0dd480fa79d00019174628,2,5,5,false,1510942233027
5a0dd230fa79d0001917451f,5a0dd27efa79d00019174525,2,5,5,false,1510942234430
5a0f1f84fa79d000191748ac,5a0f2210fa79d000191748b0,1,5,5,true,1510942235590
5a0f1f84fa79d000191748ac,5a0f2210fa79d000191748b0,1,5,2,true,1510942237701
5a0f21f7fa79d000191748ae,5a0f2210fa79d000191748b0,1,5,1,true,1510942239579
5a0f2404fa79d0001917490b,5a0f2476fa79d00019174937,1,5,5,true,1510942252741
5a0f2404fa79d0001917490b,5a0f2476fa79d00019174937,1,5,5,true,1510942254597
5a0dd175fa79d0001917451b,5a0dd20efa79d0001917451e,2,5,6,true,1510942255839
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174937,1,5,6,true,1510942261530
5a0dd20dfa79d0001917451c,5a0dd20efa79d0001917451e,2,5,6,true,1510942261542
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174937,1,5,4,true,1510942627417
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174937,1,5,5,true,1510942630578
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174628,2,5,6,false,1510942633302
5a0f2288fa79d000191748b4,5a0f23b4fa79d000191748f3,2,5,5,false,1510942639021
5a0f2288fa79d000191748b4,5a0f23b4fa79d000191748f3,2,5,6,false,1510942639856
5a0f2288fa79d000191748b4,5a0f23b4fa79d000191748f3,2,5,6,false,1510942648955
5a0dd20dfa79d0001917451c,5a0dd20efa79d0001917451d,1,5,7,true,1510942650848
5a0f2288fa79d000191748b4,5a0f23b4fa79d000191748f3,2,5,5,false,1510942660011
5a0dd163fa79d0001917451a,5a0dd20efa79d0001917451d,1,5,7,true,1510942676759
5a0f2397fa79d000191748eb,5a0f23b4fa79d000191748f3,2,5,4.99,false,1510942825503
5a0f24ebfa79d00019174965,5a0f263efa79d00019174a9b,1,5,2.1,false,1510942825863
5a0f2486fa79d00019174942,5a0f263efa79d00019174a9b,1,5,2.1,false,1510942838253
5a0f2486fa79d00019174942,5a0f263efa79d00019174a9b,1,5,4,false,1510942844688
5a0f2486fa79d00019174942,5a0f263efa79d00019174a9b,1,5,3.1,false,1510942848083
5a0f2486fa79d00019174942,5a0f263efa79d00019174a9b,1,5,4,false,1510942853966
5a0f2486fa79d00019174942,5a0f263efa79d00019174a9b,1,5,3,false,1510942854986
5a0f2486fa79d00019174942,5a0f263efa79d00019174a9b,1,5,3.99,false,1510942856187
5a0f1d7dfa79d000191748aa,5a0f2210fa79d000191748b0,1,5,3,true,1510943324407
5a0f2404fa79d0001917490b,5a0f2476fa79d00019174937,1,5,3,true,1510943325525
5a0f263efa79d00019174a9a,5a0f263efa79d00019174a9b,1,5,2,false,1510943329873
5a0f2486fa79d00019174942,5a0f263efa79d00019174a9c,2,5,3.5,false,1511010588355
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,5,4,false,1511010591795
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,5,4,false,1511010595368
5a0f2486fa79d00019174942,5a0f263efa79d00019174a9c,2,5,5.5,false,1511010601147
5a102f20e13e8e00193aaac1,5a102f80e13e8e00193aaac2,1,5,5,true,1511010618176
5a102f20e13e8e00193aaac1,5a102f80e13e8e00193aaac2,1,5,5,true,1511010622945
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,5,6,false,1511010626063
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,5,6,false,1511010627185
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,5,6,false,1511010631113
5a0dd175fa79d0001917451b,5a0dd20efa79d0001917451e,2,5,7,true,1511011188440
5a0f2473fa79d00019174936,5a0f2476fa79d00019174937,1,5,7,true,1511011193824
5a0dd379fa79d0001917457a,5a0dd480fa79d00019174628,2,5,7,false,1511011196343
5a0f263efa79d00019174a9a,5a0f263efa79d00019174a9c,2,5,7,false,1511011200825
5a0f1d7dfa79d000191748aa,5a0f2210fa79d000191748b1,2,5,7.5,true,1511011216189
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174628,2,5,7.5,false,1511011230191
5a0dd108fa79d00019174519,5a0dd20efa79d0001917451d,1,6,4,true,1510855657597
5a0d867ceb6946001bf7308c,5a0dd20efa79d0001917451d,1,6,6,true,1510855665804
5a0dd20dfa79d0001917451c,5a0dd20efa79d0001917451d,1,6,3,true,1510855679603
5a0dd175fa79d0001917451b,5a0dd20efa79d0001917451d,1,6,4,true,1510855685544
5a0dd24bfa79d00019174521,5a0dd27efa79d00019174524,1,6,4,false,1510855767548
5a0dd175fa79d0001917451b,5a0dd20efa79d0001917451d,1,6,3,true,1510855783141
5a0dd249fa79d00019174520,5a0dd27efa79d00019174524,1,6,3.5,false,1510855796132
5a0dd20dfa79d0001917451c,5a0dd20efa79d0001917451d,1,6,3,true,1510855809272
5a0d867ceb6946001bf7308c,5a0dd20efa79d0001917451d,1,6,2.9,true,1510855815685
5a0dd249fa79d00019174520,5a0dd27efa79d00019174524,1,6,4,false,1510855964506
5a0dd108fa79d00019174519,5a0dd20efa79d0001917451e,2,6,4,true,1510856253665
5a0dd175fa79d0001917451b,5a0dd20efa79d0001917451e,2,6,5.5,true,1510856257861
5a0dd3f2fa79d000191745ca,5a0dd480fa79d00019174627,1,6,4,false,1510856281221
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174627,1,6,4,false,1510856296259
5a0dd3f2fa79d000191745ca,5a0dd480fa79d00019174627,1,6,5,false,1510856300350
5a0dd20dfa79d0001917451c,5a0dd20efa79d0001917451e,2,6,5,true,1510856305836
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174627,1,6,4.5,false,1510856317620
5a0dd175fa79d0001917451b,5a0dd20efa79d0001917451e,2,6,4,true,1510856329840
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174627,1,6,3,false,1510856362542
5a0dd163fa79d0001917451a,5a0dd20efa79d0001917451d,1,6,2.7,true,1510856364721
5a0dd249fa79d00019174520,5a0dd27efa79d00019174524,1,6,2.99,false,1510856366998
5a0dd34efa79d00019174567,5a0dd480fa79d00019174627,1,6,2.5,false,1510856371533
5a0dd175fa79d0001917451b,5a0dd20efa79d0001917451e,2,6,2.4,true,1510856378285
5a0dd230fa79d0001917451f,5a0dd27efa79d00019174524,1,6,2,false,1510856393593
5a0dd253fa79d00019174522,5a0dd27efa79d00019174524,1,6,2.5,false,1510856399571
5a0dd108fa79d00019174519,5a0dd20efa79d0001917451d,1,6,1.99,true,1510856408492
5a0dd253fa79d00019174522,5a0dd27efa79d00019174524,1,6,1.5,false,1510856415902
5a0dd230fa79d0001917451f,5a0dd27efa79d00019174525,2,6,2.01,false,1510856552609
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,6,3,false,1510856559832
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,6,4,false,1510856560868
5a0dd163fa79d0001917451a,5a0dd20efa79d0001917451e,2,6,5.1,true,1510856580881
5a0dd34efa79d00019174567,5a0dd480fa79d00019174628,2,6,5,false,1510856879430
5a0dd34efa79d00019174567,5a0dd480fa79d00019174628,2,6,5,false,1510856914937
5a0dd34efa79d00019174567,5a0dd480fa79d00019174628,2,6,4,false,1510856918722
5a0dd34efa79d00019174567,5a0dd480fa79d00019174628,2,6,5,false,1510941680006
5a0dd20dfa79d0001917451c,5a0dd20efa79d0001917451e,2,6,5.2,true,1510941691710
5a0dd20dfa79d0001917451c,5a0dd20efa79d0001917451e,2,6,5.35,true,1510941692053
5a0dd20dfa79d0001917451c,5a0dd20efa79d0001917451e,2,6,5.4,true,1510941711910
5a0dd20dfa79d0001917451c,5a0dd20efa79d0001917451e,2,6,5.5,true,1510941721800
5a0dd3a6fa79d00019174590,5a0dd480fa79d00019174628,2,6,5.5,false,1510942102209
5a0dd20dfa79d0001917451c,5a0dd20efa79d0001917451e,2,6,6,true,1510942106800
5a0dd108fa79d00019174519,5a0dd20efa79d0001917451e,2,6,6,true,1510942116697
5a0dd3f2fa79d000191745ca,5a0dd480fa79d00019174628,2,6,6,false,1510942120485
5a0dd163fa79d0001917451a,5a0dd20efa79d0001917451d,1,6,7,true,1510942126453
5a0f2288fa79d000191748b4,5a0f23b4fa79d000191748f2,1,6,9,false,1510942140613
5a0f1d7dfa79d000191748aa,5a0f2210fa79d000191748b0,1,6,4,true,1510942280904
5a0f1d7dfa79d000191748aa,5a0f2210fa79d000191748b0,1,6,1,true,1510942285446
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174937,1,6,4,true,1510942292983
5a0f1d7dfa79d000191748aa,5a0f2210fa79d000191748b1,2,6,3,true,1510942302239
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174937,1,6,3,true,1510942309273
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174937,1,6,5,true,1510942310249
5a0f2404fa79d0001917490b,5a0f2476fa79d00019174937,1,6,5,true,1510942312396
5a0f2404fa79d0001917490b,5a0f2476fa79d00019174937,1,6,3,true,1510942327050
5a0dd249fa79d00019174520,5a0dd27efa79d00019174525,2,6,1,false,1510942689984
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174937,1,6,5,true,1510942699891
5a0f1f84fa79d000191748ac,5a0f2210fa79d000191748b1,2,6,6,true,1510942711498
5a0f235cfa79d000191748e0,5a0f23b4fa79d000191748f3,2,6,8,false,1510942735640
5a0f235cfa79d000191748e0,5a0f23b4fa79d000191748f3,2,6,4,false,1510942746453
5a0f2288fa79d000191748b4,5a0f23b4fa79d000191748f3,2,6,6,false,1510942749691
5a0dd175fa79d0001917451b,5a0dd20efa79d0001917451e,2,6,2,true,1510942781248
5a0f2404fa79d0001917490b,5a0f2476fa79d00019174938,2,6,2.7,true,1510942929755
5a0f2473fa79d00019174936,5a0f2476fa79d00019174938,2,6,2.74,true,1511010645249
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174938,2,6,2.75,true,1511010645648
5a0f25a2fa79d00019174a1c,5a0f263efa79d00019174a9c,2,6,3,false,1511010647218
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,6,3,false,1511010649617
5a0f263efa79d00019174a9a,5a0f263efa79d00019174a9c,2,6,3,false,1511010655666
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,6,3,false,1511010658192
5a0f2486fa79d00019174942,5a0f263efa79d00019174a9c,2,6,3.5,false,1511010660335
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174938,2,6,3.698,true,1511010662226
5a0f263efa79d00019174a9a,5a0f263efa79d00019174a9b,1,6,4,false,1511010667142
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,6,4,false,1511010669607
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174938,2,6,4,true,1511010683725
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,6,4,false,1511010688056
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,6,4,false,1511010691810
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,6,4,false,1511010693979
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9c,2,6,4,false,1511011248654
5a0f2473fa79d00019174936,5a0f2476fa79d00019174938,2,6,4.99,true,1511011250712
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9b,1,6,5,false,1511011254399
5a0f2525fa79d0001917499b,5a0f263efa79d00019174a9b,1,6,5,false,1511011270727
5a102eeae13e8e00193aaac0,5a102f80e13e8e00193aaac2,1,6,5,true,1511011283249
5a0f25a2fa79d00019174a1c,5a0f263efa79d00019174a9c,2,6,6,false,1511011289343
5a0f2486fa79d00019174942,5a0f263efa79d00019174a9b,1,6,6,false,1511011291779
5a0f2406fa79d0001917490f,5a0f2476fa79d00019174938,2,6,6.9,true,1511011298436
